,word,a_mean,v_mean,freq1,pos1,freq2,pos2,letter_count
12046,suit,3.05,5.89,4341.0,v,39,NoC,4
12049,suite,3.61,7.05,1664.0,n,15,NoC,5
12057,sum,3.1,5.71,1294.0,v,56,NoC,3
12059,summary,3.29,5.05,2547.0,n,30,NoC,7
12061,summer,5.48,7.5,11563.0,n,116,NoC,6
12064,summit,4.35,5.5,2690.0,n,27,NoC,6
12068,sun,4.64,6.92,9558.0,n,115,NoC,3
12076,sunlight,4.44,7.46,1235.0,n,13,NoC,8
12082,sunshine,5.32,8.14,1197.0,n,13,NoC,8
12092,superintendent,3.24,4.86,855.0,n,11,NoC,14
12096,supermarket,4.65,6.37,1621.0,n,16,NoC,11
12107,supervision,5.05,4.26,1669.0,n,17,NoC,11
12108,supervisor,4.05,4.28,1013.0,n,11,NoC,10
12109,supper,3.6,6.72,1588.0,n,16,NoC,6
12112,supplement,3.22,5.43,1434.0,v,15,NoC,10
12114,supplier,3.45,4.84,3117.0,n,32,NoC,8
12115,supply,3.28,5.11,8123.0,v,95,NoC,6
12116,support,3.05,6.89,19344.0,v,204,NoC,7
12117,supporter,4.41,6.05,4367.0,n,44,NoC,9
12127,surface,3.04,5.62,10361.0,n,103,NoC,7
12131,surgeon,5.78,5.05,1554.0,n,17,NoC,7
12132,surgery,5.55,3.18,2764.0,n,28,NoC,7
12136,surplus,3.6,5.68,1487.0,n,13,NoC,7
12137,surprise,6.57,7.44,2043.0,v,51,NoC,8
12146,survey,3.68,5.55,1363.0,v,98,NoC,6
12147,survival,5.4,7.05,3200.0,n,32,NoC,8
12149,survivor,4.81,6.68,1112.0,n,11,NoC,8
12152,suspect,4.57,2.39,3983.0,v,12,NoC,7
12155,suspension,4.57,4.35,1501.0,n,15,NoC,10
12156,suspicion,6.04,3.33,2241.0,n,23,NoC,9
12174,sweat,5.1,4.38,1112.0,n,12,NoC,5
12193,swimming,5.13,7.2,906.0,n,18,NoC,8
12198,swing,4.1,6.95,3474.0,v,15,NoC,5
12203,switch,3.9,5.29,4692.0,v,21,NoC,6
12209,sword,5.95,5.27,1767.0,n,19,NoC,5
12217,symbol,2.77,5.67,3093.0,n,31,NoC,6
12225,sympathy,3.08,6.57,2377.0,n,24,NoC,8
12229,symptom,4.17,3.33,3612.0,n,37,NoC,7
12237,syndrome,4.68,4.33,1172.0,n,13,NoC,8
12245,system,3.38,5.5,61912.0,n,619,NoC,6
12251,table,3.0,5.49,23092.0,n,231,NoC,5
12253,tablet,3.65,6.21,1257.0,n,13,NoC,6
12262,tactic,5.05,5.7,1842.0,n,18,NoC,6
12268,tail,3.27,5.3,3046.0,n,32,NoC,4
12277,takeover,4.73,3.71,1459.0,n,15,NoC,8
12280,tale,3.09,5.95,3086.0,n,34,NoC,4
12281,talent,5.6,6.3,2980.0,n,30,NoC,6
12284,talk,3.38,6.64,30930.0,v,101,NoC,4
12301,tank,4.32,4.71,4263.0,n,48,NoC,4
12305,tap,3.95,5.33,2710.0,v,16,NoC,3
12306,tape,3.4,5.5,5686.0,n,60,NoC,4
12316,target,5.35,5.24,1940.0,v,91,NoC,6
12323,task,3.83,6.05,12883.0,n,129,NoC,4
12325,taste,4.56,6.63,1518.0,v,43,NoC,5
12338,tax,4.52,3.0,1548.0,v,184,NoC,3
12339,taxi,3.79,4.79,2184.0,n,22,NoC,4
12341,taxpayer,2.96,4.05,1423.0,n,14,NoC,8
12342,tea,2.05,6.56,8849.0,n,88,NoC,3
12344,teacher,2.9,7.37,19744.0,n,203,NoC,7
12348,team,3.38,5.91,22781.0,n,226,NoC,4
12352,tear,4.8,3.14,2911.0,v,49,NoC,4
12361,technique,3.45,7.0,10548.0,n,105,NoC,9
12364,technology,4.62,5.53,12713.0,n,133,NoC,10
12371,teenager,4.23,4.58,1790.0,n,18,NoC,8
12383,telephone,4.3,5.71,1561.0,v,72,NoC,9
12388,television,4.1,7.18,9603.0,n,102,NoC,10
12392,temper,4.9,3.89,1234.0,n,13,NoC,6
12396,temperature,4.86,5.58,5823.0,n,58,NoC,11
12399,temple,3.36,5.3,2105.0,n,21,NoC,6
12404,temptation,5.38,4.5,1243.0,n,13,NoC,10
12409,tenant,2.59,4.57,4493.0,n,45,NoC,6
12411,tendency,3.72,4.85,3606.0,n,36,NoC,8
12417,tennis,3.89,5.4,2635.0,n,28,NoC,6
12420,tension,5.08,3.6,4209.0,n,43,NoC,7
12421,tent,3.38,6.23,1561.0,n,16,NoC,4
12427,term,3.6,5.57,1085.0,v,288,NoC,4
12428,terminal,3.68,4.27,1693.0,n,17,NoC,8
12434,terrace,3.52,5.33,2008.0,n,24,NoC,7
12443,territory,4.32,5.3,4382.0,n,45,NoC,9
12444,terror,6.35,2.75,1573.0,n,16,NoC,6
12446,terrorist,6.09,2.35,1527.0,n,15,NoC,9
12448,test,4.3,4.44,7868.0,v,159,NoC,4
12449,testament,3.94,5.0,1217.0,n,13,NoC,9
12459,text,3.48,6.5,10014.0,n,100,NoC,4
12461,textile,3.38,4.89,1282.0,n,13,NoC,7
12462,texture,3.33,5.57,1037.0,n,12,NoC,7
12466,thanks,4.05,7.73,5794.0,n,62,NoC,6
12473,theft,5.17,2.6,1623.0,n,20,NoC,5
12474,theme,3.08,5.43,5428.0,n,55,NoC,5
12475,theology,3.32,4.95,1098.0,n,12,NoC,8
12477,theory,4.41,5.65,16776.0,n,168,NoC,6
12480,therapy,3.74,5.1,2028.0,n,21,NoC,7
12485,thesis,4.1,4.7,1796.0,n,18,NoC,6
12489,thief,6.05,2.32,1445.0,n,17,NoC,5
12490,thigh,5.32,5.22,1407.0,n,15,NoC,5
12492,thing,3.43,5.55,77612.0,n,776,NoC,5
12508,thought,4.16,6.76,14214.0,n,142,NoC,7
12513,thread,3.87,5.5,1220.0,n,12,NoC,6
12514,threat,6.57,2.63,6767.0,n,70,NoC,6
12518,threshold,3.09,5.53,1105.0,n,12,NoC,9
12525,throat,4.2,4.76,3514.0,n,35,NoC,6
12528,throne,5.22,5.45,1233.0,n,13,NoC,6
12537,thumb,3.84,5.62,1363.0,n,14,NoC,5
12551,ticket,3.95,5.28,4703.0,n,48,NoC,6
12556,tide,5.47,6.55,2122.0,n,22,NoC,4
12559,tie,3.1,5.33,4324.0,v,32,NoC,3
12561,tiger,5.55,6.0,1007.0,n,13,NoC,5
12565,tile,2.89,5.0,1497.0,n,15,NoC,4
12567,timber,3.73,4.9,2497.0,n,26,NoC,6
12568,time,3.41,5.6,1766.0,v,1833,NoC,4
12574,timetable,3.62,4.9,1366.0,n,14,NoC,9
12576,timing,3.4,5.67,1190.0,n,18,NoC,6
12577,tin,2.73,4.95,2559.0,n,26,NoC,3
12585,tip,4.05,6.77,1794.0,v,31,NoC,3
12595,tissue,3.1,5.3,2741.0,n,29,NoC,6
12600,title,2.15,5.71,11720.0,n,118,NoC,5
12602,toast,3.65,6.73,1002.0,n,10,NoC,5
12605,tobacco,5.0,3.37,1355.0,n,15,NoC,7
12607,toe,3.1,5.24,1510.0,n,17,NoC,3
12614,toilet,4.5,3.71,2044.0,n,20,NoC,6
12622,tomato,2.68,5.8,1444.0,n,15,NoC,6
12628,ton,3.55,5.0,1647.0,n,17,NoC,3
12629,tone,3.67,5.47,5153.0,n,51,NoC,4
12632,tongue,4.25,6.29,2723.0,n,28,NoC,6
12634,tool,3.91,5.07,5376.0,n,54,NoC,4
12637,tooth,3.52,5.06,5383.0,n,54,NoC,5
12644,top,4.33,6.0,1522.0,v,129,NoC,3
12646,topic,3.2,5.5,4376.0,n,44,NoC,5
12651,torch,5.12,4.5,1091.0,n,12,NoC,5
12663,total,4.25,5.32,980.0,v,53,NoC,5
12666,touch,4.9,6.64,6920.0,v,45,NoC,5
12672,tour,4.8,6.0,1660.0,v,67,NoC,4
12673,tourism,4.06,5.35,1388.0,n,15,NoC,7
12674,tourist,3.57,5.71,3306.0,n,35,NoC,7
12675,tournament,4.08,6.24,2024.0,n,21,NoC,10
12679,towel,2.9,6.14,1288.0,n,13,NoC,5
12680,tower,3.86,5.24,3198.0,n,42,NoC,5
12682,town,3.81,5.59,20170.0,n,221,NoC,4
12690,toy,4.29,7.29,1848.0,n,21,NoC,3
12692,trace,2.84,4.74,2533.0,v,19,NoC,5
12696,track,3.76,5.78,1103.0,v,76,NoC,5
12701,trade,4.45,5.91,3954.0,v,203,NoC,5
12703,trader,3.5,5.47,1647.0,n,18,NoC,6
12704,tradition,4.61,6.09,6686.0,n,67,NoC,9
12706,traffic,5.25,2.18,6677.0,n,67,NoC,7
12709,tragedy,6.8,2.11,2001.0,n,20,NoC,7
12711,trail,4.0,6.15,1261.0,v,15,NoC,5
12713,train,4.05,6.36,11907.0,v,84,NoC,5
12715,trainee,4.16,5.45,1239.0,n,13,NoC,7
12716,trainer,4.0,5.16,1710.0,n,18,NoC,7
12717,training,4.1,5.19,13503.0,n,194,NoC,8
12730,transaction,3.73,5.26,4374.0,n,44,NoC,11
12737,transfer,3.22,5.29,5902.0,v,59,NoC,8
12740,transformation,5.56,6.14,2050.0,n,21,NoC,14
12747,transition,3.65,5.43,2660.0,n,27,NoC,10
12750,translation,4.48,5.65,1743.0,n,17,NoC,11
12752,transmission,3.38,4.62,1609.0,n,16,NoC,12
12758,transport,3.76,5.9,2426.0,v,82,NoC,9
12763,trap,4.36,3.24,2059.0,v,17,NoC,4
12771,travel,5.55,7.89,8170.0,v,40,NoC,6
12775,tray,3.57,5.14,1826.0,n,18,NoC,4
12781,treasure,6.3,7.65,1260.0,n,14,NoC,8
12784,treasury,4.29,5.8,2397.0,n,27,NoC,8
12787,treatment,4.47,5.0,12903.0,n,131,NoC,9
12788,treaty,3.7,5.42,5672.0,n,57,NoC,6
12789,tree,2.67,7.59,14692.0,n,147,NoC,4
12794,trend,4.45,5.33,4636.0,n,47,NoC,5
12799,trial,5.05,3.28,8573.0,n,86,NoC,5
12800,triangle,3.5,5.21,1057.0,n,11,NoC,8
12804,tribe,4.29,5.63,1358.0,n,14,NoC,5
12805,tribunal,3.95,4.53,2134.0,n,21,NoC,8
12807,tribute,4.27,6.44,1466.0,n,17,NoC,7
12808,trick,5.57,4.89,2187.0,n,23,NoC,5
12824,trip,5.33,7.0,1322.0,v,56,NoC,4
12830,triumph,5.6,7.34,1971.0,n,20,NoC,7
12837,troop,4.5,5.58,5271.0,n,54,NoC,5
12839,trophy,4.35,6.55,1371.0,n,16,NoC,6
12844,trouble,5.59,2.87,867.0,v,99,NoC,7
12853,truck,3.76,5.16,1861.0,n,19,NoC,5
12860,trunk,3.51,5.02,1009.0,n,12,NoC,5
12861,trust,4.3,7.24,4174.0,v,87,NoC,5
12862,trustee,3.91,5.84,1962.0,n,21,NoC,7
12865,truth,3.88,7.19,8618.0,n,87,NoC,5
12867,try,4.0,5.64,54422.0,v,17,NoC,3
12873,tube,3.14,5.53,2557.0,n,30,NoC,4
12886,tune,3.73,7.0,815.0,v,18,NoC,4
12888,tunnel,4.09,4.48,2376.0,n,29,NoC,6
12898,turn,3.48,5.45,45487.0,v,87,NoC,4
12903,turnover,4.14,4.84,2733.0,n,29,NoC,8
12911,tutor,2.81,5.9,1757.0,n,18,NoC,5
12929,twin,3.95,5.81,2393.0,n,27,NoC,4
12944,type,2.86,6.06,26034.0,n,259,NoC,4
12957,ulcer,4.76,2.7,872.0,n,15,NoC,5
12997,uncertainty,5.27,3.3,2621.0,n,26,NoC,11
13001,uncle,4.05,6.5,2136.0,n,38,NoC,5
13040,understanding,3.09,7.14,7175.0,n,77,NoC,13
13045,undertaking,3.28,4.74,1807.0,n,16,NoC,11
13066,unemployment,5.59,2.32,6143.0,n,64,NoC,12
13106,uniform,3.55,4.37,1893.0,n,20,NoC,7
13115,union,4.05,5.85,17902.0,n,211,NoC,5
13119,unit,3.33,5.29,17958.0,n,180,NoC,4
13121,unity,4.8,6.67,2756.0,n,29,NoC,5
13123,universe,3.91,6.81,2709.0,n,27,NoC,8
13124,university,4.24,6.95,11367.0,n,191,NoC,10
13265,usage,2.5,5.1,1179.0,n,13,NoC,5
13266,use,4.19,5.18,108820.0,v,328,NoC,3
13270,user,3.21,3.67,12549.0,n,125,NoC,4
13275,utility,4.22,4.82,1571.0,n,16,NoC,7
13301,validity,2.73,5.38,1357.0,n,14,NoC,8
13303,valley,2.7,6.22,3716.0,n,52,NoC,6
13307,value,5.79,7.18,1863.0,v,250,NoC,5
13308,valve,3.84,5.1,1160.0,n,12,NoC,5
13312,van,4.35,4.43,2485.0,n,25,NoC,3
13325,variable,3.65,5.29,3564.0,n,37,NoC,8
13326,variation,3.9,5.53,5244.0,n,53,NoC,9
13327,variety,5.16,6.41,10138.0,n,102,NoC,7
13345,vegetable,3.75,6.79,2786.0,n,28,NoC,9
13347,vegetation,3.8,6.19,1026.0,n,10,NoC,10
13350,vehicle,4.68,6.0,7229.0,n,73,NoC,7
13353,vein,3.7,5.11,1496.0,n,15,NoC,4
13354,velocity,5.74,5.59,1023.0,n,10,NoC,8
13359,vendor,3.82,5.29,2316.0,n,24,NoC,6
13373,venture,5.55,5.33,1090.0,v,27,NoC,7
13374,venue,4.18,5.37,1588.0,n,17,NoC,5
13376,verb,3.6,5.27,1370.0,n,14,NoC,4
13378,verdict,5.63,4.32,1537.0,n,16,NoC,7
13387,verse,3.65,6.0,1936.0,n,20,NoC,5
13388,version,3.43,5.3,10481.0,n,105,NoC,7
13392,vessel,3.62,5.2,2940.0,n,29,NoC,6
13413,victim,5.37,2.05,6501.0,n,69,NoC,6
13415,victory,5.9,7.59,6259.0,n,63,NoC,7
13416,video,4.8,6.64,7288.0,n,76,NoC,5
13419,view,3.3,6.67,4409.0,v,289,NoC,4
13420,viewer,3.57,5.53,1283.0,n,13,NoC,6
13422,viewpoint,3.55,6.17,1072.0,n,12,NoC,9
13430,villa,2.9,6.44,1286.0,n,21,NoC,5
13431,village,3.4,5.95,13249.0,n,137,NoC,7
13443,violence,5.95,2.71,5466.0,n,56,NoC,8
13450,virgin,4.58,5.56,836.0,n,16,NoC,6
13455,virtue,4.55,6.7,2539.0,n,26,NoC,6
13458,virus,4.61,1.71,1918.0,n,20,NoC,5
13462,vision,3.18,6.79,4647.0,n,47,NoC,6
13464,visit,3.9,6.56,12213.0,v,104,NoC,5
13466,visitor,4.0,5.27,6832.0,n,70,NoC,7
13473,vitamin,3.38,6.24,1250.0,n,13,NoC,7
13477,vocabulary,3.6,5.5,987.0,n,13,NoC,10
13482,voice,3.25,6.5,27665.0,n,203,NoC,5
13490,voltage,5.36,4.96,1002.0,n,10,NoC,7
13491,volume,5.0,5.25,6974.0,n,70,NoC,6
13494,volunteer,3.95,7.35,1080.0,v,25,NoC,9
13499,vote,5.05,5.24,6048.0,v,80,NoC,4
13500,voter,4.75,4.85,2217.0,n,23,NoC,5
13517,wage,3.43,6.0,6811.0,n,68,NoC,4
13521,waist,4.0,5.32,1468.0,n,15,NoC,5
13524,waiter,3.05,5.05,998.0,n,10,NoC,6
13528,wake,3.8,6.57,3950.0,v,12,NoC,4
13529,walk,3.24,6.77,22101.0,v,51,NoC,4
13531,wall,2.9,5.06,17194.0,n,175,NoC,4
13547,war,6.27,2.23,29722.0,n,297,NoC,3
13548,ward,3.28,4.43,2793.0,n,26,NoC,4
13550,wardrobe,5.16,6.09,1132.0,n,11,NoC,8
13551,warehouse,3.57,4.43,1255.0,n,14,NoC,9
13557,warmth,4.33,7.53,2028.0,n,20,NoC,6
13559,warning,6.25,3.48,4059.0,n,47,NoC,7
13563,warrant,5.61,3.23,1032.0,n,11,NoC,7
13565,warrior,5.94,5.5,1013.0,n,11,NoC,7
13568,wartime,5.43,2.79,1022.0,n,10,NoC,7
13575,waste,4.04,2.61,3056.0,v,58,NoC,5
13579,watch,3.37,5.45,19869.0,v,32,NoC,5
13584,water,3.71,7.0,35767.0,n,372,NoC,5
13594,wave,4.19,6.32,2415.0,v,59,NoC,4
13600,way,2.9,5.91,112636.0,n,1108,NoC,3
13605,weakness,4.43,3.24,2688.0,n,27,NoC,8
13606,wealth,5.24,7.33,3786.0,n,38,NoC,6
13608,weapon,6.27,3.95,5954.0,n,60,NoC,6
13614,weather,4.21,6.05,5873.0,n,58,NoC,7
13621,wedding,5.32,7.35,3621.0,n,36,NoC,7
13627,week,3.33,5.27,47512.0,n,476,NoC,4
13629,weekend,5.81,7.17,7308.0,n,73,NoC,7
13636,weight,4.05,3.91,9433.0,n,94,NoC,6
13640,welcome,3.76,7.27,5626.0,v,11,NoC,7
13644,welfare,4.32,3.58,4822.0,n,48,NoC,7
13649,west,3.05,5.72,6328.0,n,127,NoC,4
13655,whale,4.2,5.81,1233.0,n,13,NoC,5
13660,wheat,3.94,4.95,1005.0,n,10,NoC,5
13661,wheel,4.0,5.9,4272.0,n,41,NoC,5
13686,white,3.35,6.18,2047.0,n,21,NoC,5
13691,whole,3.48,5.86,11228.0,n,92,NoC,5
13704,widow,3.5,2.28,2016.0,n,20,NoC,5
13707,width,3.73,5.43,1310.0,n,13,NoC,5
13711,wife,4.21,6.7,19039.0,n,190,NoC,4
13720,wildlife,5.67,7.75,1956.0,n,20,NoC,8
13721,will,2.9,5.32,1611.0,v,61,NoC,4
13725,willingness,4.25,6.43,1182.0,n,12,NoC,11
13732,win,5.61,6.97,24310.0,v,29,NoC,3
13734,wind,3.7,5.67,2345.0,v,85,NoC,4
13737,window,3.27,6.47,19340.0,n,194,NoC,6
13742,wine,4.24,5.85,7341.0,n,74,NoC,4
13744,wing,4.32,6.15,5142.0,n,53,NoC,4
13749,winner,6.53,7.86,5048.0,n,52,NoC,6
13752,winter,2.77,5.5,7047.0,n,74,NoC,6
13756,wire,4.2,4.86,2672.0,n,29,NoC,4
13760,wisdom,3.77,7.94,1528.0,n,15,NoC,6
13762,wish,3.38,7.14,16647.0,v,30,NoC,4
13766,wit,4.71,7.25,1239.0,n,12,NoC,3
13770,withdrawal,4.32,4.45,2245.0,n,23,NoC,10
13777,witness,3.67,5.61,2339.0,v,34,NoC,7
13785,wolf,5.25,6.26,1177.0,n,12,NoC,4
13787,woman,3.8,7.09,63087.0,n,631,NoC,5
13791,wonder,4.38,6.68,11735.0,v,24,NoC,6
13796,wood,3.5,5.82,6817.0,n,67,NoC,4
13798,woodland,2.46,6.43,1247.0,n,13,NoC,8
13804,wool,2.58,5.38,1809.0,n,18,NoC,4
13807,word,4.0,5.77,43750.0,n,438,NoC,4
13808,work,4.33,5.05,67842.0,v,653,NoC,4
13810,worker,3.6,5.95,18247.0,n,184,NoC,6
13817,workshop,3.57,6.35,3099.0,n,32,NoC,8
13819,world,4.55,6.46,59094.0,n,600,NoC,5
13821,worm,3.5,4.86,1060.0,n,12,NoC,4
13825,worry,6.33,2.1,7224.0,v,19,NoC,5
13827,worship,3.78,5.57,1424.0,n,14,NoC,7
13832,wound,4.65,3.24,1263.0,v,21,NoC,5
13853,wrist,3.27,5.06,1508.0,n,15,NoC,5
13857,writer,4.74,6.74,7309.0,n,73,NoC,6
13861,yacht,3.98,5.88,1426.0,n,14,NoC,5
13866,yard,3.68,5.7,6360.0,n,69,NoC,4
13867,yarn,2.7,5.47,1056.0,n,12,NoC,4
13869,year,3.33,5.75,163930.0,n,1639,NoC,4
13878,yield,3.85,5.19,2139.0,v,16,NoC,5
13886,youngster,4.55,6.05,2260.0,n,23,NoC,9
13887,youth,4.14,6.53,5686.0,n,63,NoC,5
13910,zone,3.78,4.75,3223.0,n,37,NoC,4
